17701,2/1/12,Timberwolves, Jose Juan Barea / Jose Barea / J.J. Barea,,activated from IL
17702,2/2/12,Nuggets,, Julyan Stone,placed on IL
17703,2/2/12,Nuggets, DeMarre Carroll,,activated from IL
17704,2/2/12,Nuggets, Jordan Hamilton,,activated from IL
17705,2/3/12,Cavaliers,, Tristan Thompson,placed on IL with sprained left ankle (date approximate)
17706,2/3/12,Cavaliers, Luke Harangody,,activated from IL
17707,2/3/12,Celtics,, Marquis Daniels,placed on IL with right ankle injury
17708,2/3/12,Celtics, Rajon Rondo,,activated from IL
17709,2/3/12,Magic,, Glen Davis,placed on IL for suspension
17710,2/3/12,Magic, Jason Richardson,,activated from IL
17711,2/3/12,Nuggets,, DeMarre Carroll,placed on IL
17712,2/3/12,Nuggets,, Jordan Hamilton,placed on IL
17713,2/3/12,Nuggets, Julyan Stone,,activated from IL
17714,2/3/12,Raptors,, Solomon Alabi,placed on IL
17715,2/3/12,Raptors, Linas Kleiza,,activated from IL
17716,2/4/12,76ers,, Elton Brand,placed on IL with sprained right thumb
17717,2/4/12,76ers, Spencer Hawes,,activated from IL
17718,2/4/12,Blazers,, Armon Johnson,placed on IL
17719,2/4/12,Blazers, Nicolas Batum,,activated from IL
17720,2/4/12,Bulls,, Richard Hamilton,placed on IL with right thigh injury
17721,2/4/12,Bulls, Luol Deng,,activated from IL
17722,2/4/12,Clippers,, Kenyon Martin Sr.,placed on IL
17723,2/4/12,Nuggets,, Timofey Mozgov,placed on IL with left leg/ankle injury
17724,2/4/12,Nuggets, Jordan Hamilton,,activated from IL
17725,2/4/12,Raptors,, Amir Johnson,placed on IL
17726,2/4/12,Timberwolves,, Darko Milicic,placed on IL with bruised left quadricep
17727,2/4/12,Timberwolves, Anthony Randolph,,activated from IL
17728,2/6/12,Blazers,, Raymond Felton,placed on IL with sprained left foot
17729,2/6/12,Blazers, Armon Johnson,,activated from IL
17730,2/6/12,Hornets,, Carl Landry,placed on IL with sprained MCL in left knee
17731,2/6/12,Hornets, Chris Kaman,,activated from IL
17732,2/6/12,Magic,, DeAndre Liggins,placed on IL
17733,2/6/12,Magic,, Justin Harper,placed on IL
17734,2/6/12,Magic, Jameer Nelson,,activated from IL
17735,2/6/12,Nuggets,, Corey Brewer,placed on IL (Fox)
17736,2/6/12,Thunder,, Thabo Sefolosha,placed on IL (F)
17737,2/6/12,Magic, Glen Davis,,activated from IL
17738,2/6/12,Thunder, Ryan Reid,,activated from IL
17739,2/6/12,Timberwolves, Malcolm Lee,,activated from IL
17740,2/7/12,Warriors, Chris Wright (b. 1988-09-30),,activated from IL
17741,2/7/12,76ers,, Craig Brackins,placed on IL (date approximate)
17742,2/8/12,76ers, Elton Brand,,activated from IL
17743,2/8/12,Blazers,, Armon Johnson,placed on IL
17744,2/8/12,Blazers, Raymond Felton,,activated from IL
17745,2/8/12,Cavaliers,, Tristan Thompson,placed on IL (P)
17746,2/8/12,Cavaliers, Daniel Gibson,,activated from IL
17747,2/8/12,Clippers,, Chauncey Billups,placed on IL with torn left Achilles tendon (out for season)
17748,2/8/12,Clippers, Kenyon Martin Sr.,,activated from IL
17749,2/8/12,Heat,, Mario Chalmers,placed on IL with sprained left hand
17750,2/8/12,Heat, Terrel Harris,,activated from IL
17751,2/8/12,Magic,, Daniel Orton,placed on IL
17752,2/8/12,Magic, Justin Harper,,activated from IL
17753,2/8/12,Rockets,, Greg Smith (b. 1991-01-08),placed on IL
17754,2/9/12,Celtics,, Aleksandar Pavlovic / Sasha Pavlovic,placed on IL with wrist injury
17755,2/9/12,Celtics, Marquis Daniels,,activated from IL
17756,2/9/12,Lakers,, Darius Morris,placed on IL
17757,2/9/12,Lakers, Steve Blake,,activated from IL
17758,2/9/12,Rockets, Hasheem Thabeet,,activated from IL
17759,2/10/12,Bobcats,, Gerald Henderson Jr.,placed on IL
17760,2/10/12,Bobcats, Corey Maggette,,activated from IL
17761,2/10/12,Cavaliers,, Kyrie Irving,placed on IL with concussion
17762,2/10/12,Cavaliers, Tristan Thompson,,activated from IL
17763,2/10/12,Hawks,, Jason Collins,placed on IL
17764,2/10/12,Heat,, Terrel Harris,placed on IL
17765,2/10/12,Heat, Mario Chalmers,,activated from IL
17766,2/10/12,Jazz,, DeMarre Carroll,placed on IL
17767,2/10/12,Mavericks,, Dominique Jones,placed on IL
17768,2/10/12,Mavericks, Jason Kidd,,activated from IL
17769,2/10/12,Raptors,, Jerryd Bayless,placed on IL with sore/sprained left ankle
17770,2/10/12,Raptors, Solomon Alabi,,activated from IL
17771,2/10/12,Timberwolves,, Malcolm Lee,placed on IL
17772,2/11/12,Cavaliers,, Anderson Varejao,placed on IL with fractured bone in right wrist
17773,2/11/12,Clippers, Eric Bledsoe,,activated from IL
17774,2/11/12,Nets,, Keith Bogans,placed on IL recovering from surgery on left ankle to repair fracture and torn ligament
17775,2/11/12,Nuggets,, Danilo Gallinari,placed on IL (F)
17776,2/11/12,Spurs, Emanuel Ginobili / Manu Ginobili,,activated from IL
17777,2/12/12,Celtics,, Brandon Bass,placed on IL with right knee inflammation
17778,2/12/12,Celtics,, Jermaine O'Neal,placed on IL
17779,2/12/12,Celtics, Aleksandar Pavlovic / Sasha Pavlovic,,activated from IL
17780,2/12/12,Celtics, Keyon Dooling,,activated from IL
17781,2/12/12,Heat,, Mickell Gladness,placed on IL
17782,2/13/12,Heat,, Dexter Pittman,placed on IL with sprained left shoulder
17783,2/13/12,Heat, Mickell Gladness,,activated from IL
17784,2/13/12,Suns,, Hakim Warrick,placed on IL
17785,2/13/12,Timberwolves, Darko Milicic,,activated from IL
17786,2/14/12,Grizzlies,, Josh Selby,placed on IL
17787,2/14/12,Nuggets,, Danilo Gallinari,placed on IL (F)
17788,2/14/12,Suns, Hakim Warrick,,activated from IL
17789,2/14/12,Nets, Keith Bogans,,activated from IL
17790,2/15/12,Blazers,, LaMarcus Aldridge,placed on IL with sprained left ankle
17791,2/15/12,Blazers, Armon Johnson,,activated from IL
17792,2/15/12,Bobcats,, Eduardo Najera,placed on IL
17793,2/15/12,Bobcats, D.J. Augustine,,activated from IL
17794,2/15/12,Cavaliers, Kyrie Irving,,activated from IL
17795,2/15/12,Celtics,, Marquis Daniels,placed on IL
17796,2/15/12,Celtics, Jermaine O'Neal,,activated from IL
17797,2/15/12,Kings,, Tyler Honeycutt,placed on IL
17798,2/15/12,Kings, Hassan Whiteside,,activated from IL
17799,2/15/12,Mavericks,, Jason Terry,placed on IL with quadriceps injury
17800,2/15/12,Mavericks, Dominique Jones,,activated from IL
17801,2/15/12,Nets,, Shawne Williams,placed on IL with sprained left shoulder
17802,2/15/12,Timberwolves,, Anthony Randolph,placed on IL
17803,2/16/12,Bulls,, Richard Hamilton,placed on IL with right thigh injury
17804,2/17/12,Cavaliers,, Daniel Gibson,placed on IL with sprained left ankle (F)
17805,2/17/12,Lakers,, Devin Ebanks,placed on IL
17806,2/17/12,Lakers, Darius Morris,,activated from IL
17807,2/17/12,Magic, Daniel Orton,,activated from IL
17808,2/17/12,Nuggets,, Nene / Nene Hilario / Maybyner Hilario,placed on IL with strained left calf
17809,2/17/12,Nuggets, Timofey Mozgov,,activated from IL (P)
17810,2/17/12,Raptors,, Linas Kleiza,placed on IL with sore left knee
17811,2/17/12,Raptors, Jerryd Bayless,,activated from IL
17812,2/17/12,Timberwolves, Anthony Randolph,,activated from IL
17813,2/17/12,Knicks,, J.R. Smith,placed on IL
17814,2/18/12,Blazers,, Armon Johnson,placed on IL
17815,2/18/12,Blazers, LaMarcus Aldridge,,activated from IL
17816,2/19/12,Celtics, Marquis Daniels,,activated from IL
17817,2/19/12,Heat,, Mickell Gladness,placed on IL
17818,2/19/12,Heat, Dexter Pittman,,activated from IL
17819,2/19/12,Knicks, Baron Davis,,activated from IL
17820,2/19/12,Magic,, Daniel Orton,placed on IL
17821,2/19/12,Mavericks,, Delonte West,placed on IL recovering from surgery on broken right ring finger to insert pins
17822,2/19/12,Mavericks, Jason Terry,,activated from IL
17823,2/19/12,Nets, Brook Lopez,,activated from IL
17824,2/19/12,Rockets,, Jordan Hill,placed on IL with sprained MCL in right knee
17825,2/19/12,Timberwolves,, Anthony Randolph,placed on IL
17826,2/19/12,Rockets, Greg Smith (b. 1991-01-08),,activated from IL
17827,2/20/12,Bulls,, C.J. Watson,placed on IL with concussion (F)
17828,2/20/12,Jazz,, Raja Bell,placed on IL with strained right adductor
17829,2/20/12,Jazz, DeMarre Carroll,,activated from IL
17830,2/20/12,Knicks,, Bill Walker / Henry Walker,placed on IL (F)
17831,2/20/12,Knicks,, Iman Shumpert,placed on IL with knee injury
17832,2/20/12,Magic,, Jason Richardson,placed on IL with chest pain
17833,2/20/12,Magic, DeAndre Liggins,,activated from IL
17834,2/20/12,Nets,, Brook Lopez,placed on IL (F)
17835,2/20/12,Rockets,, Hasheem Thabeet,placed on IL with back injury
17836,2/20/12,Spurs,, Emanuel Ginobili / Manu Ginobili,placed on IL with strained left oblique muscle
17837,2/20/12,Spurs,, Tiago Splitter,placed on IL with strained right calf
17838,2/20/12,Timberwolves,, Darko Milicic,placed on IL with stomach injury
17839,2/20/12,Timberwolves, Anthony Randolph,,activated from IL
17840,2/20/12,Rockets, Marcus Morris,,activated from IL
17841,2/21/12,Kings,, John Salmons,placed on IL with hip injury
17842,2/21/12,Kings, Tyler Honeycutt,,activated from IL
17843,2/22/12,Bobcats,, Byron Mullens / B.J. Mullens,placed on IL with illness
17844,2/22/12,Bobcats, Eduardo Najera,,activated from IL
17845,2/22/12,Bulls,, C.J. Watson,placed on IL (F)
17846,2/22/12,Celtics,, Jermaine O'Neal,placed on IL with left wrist injury
17847,2/22/12,Hawks,, Joe Johnson,placed on IL with sore left knee
17848,2/22/12,Hawks, Jason Collins,,activated from IL
17849,2/22/12,Magic,, Justin Harper,placed on IL
17850,2/22/12,Magic, Daniel Orton,,activated from IL
17851,2/22/12,Nets,, Kris Humphries,placed on IL with strained left calf (F)
17852,2/22/12,Rockets,, Terrence Williams,placed on IL (F)
17853,2/22/12,Timberwolves,, Anthony Randolph,placed on IL
17854,2/22/12,Timberwolves, Darko Milicic,,activated from IL
17855,2/23/12,Magic,, Jameer Nelson,placed on IL with right knee injury
17856,2/23/12,Magic, Jason Richardson,,activated from IL
17857,2/28/12,Bulls, C.J. Watson,,activated from IL
17858,2/28/12,Bulls, Richard Hamilton,,activated from IL
17859,2/28/12,Cavaliers,, Christian Eyenga,placed on IL with toe injury
17860,2/28/12,Cavaliers, Anthony Parker,,activated from IL
17861,2/28/12,Celtics,, E'Twaun Moore,placed on IL
17862,2/28/12,Celtics, Brandon Bass,,activated from IL
17863,2/28/12,Clippers,, Travis Leslie,placed on IL (F)
17864,2/28/12,Kings,, Tyler Honeycutt,placed on IL
17865,2/28/12,Kings, John Salmons,,activated from IL
17866,2/28/12,Nets,, Mehmet Okur,placed on IL (F)
17867,2/28/12,Nets, Kris Humphries,,activated from IL
17868,2/28/12,Raptors,, Solomon Alabi,placed on IL with upper respiratory infection
17869,2/28/12,Raptors, Linas Kleiza,,activated from IL
17870,2/28/12,Warriors,, Jeremy Tyler,placed on IL (F) (date approximate)
17871,2/29/12,Blazers,, Joel Przybilla,placed on IL
17872,2/29/12,Bobcats,, Cory Higgins,placed on IL
17873,2/29/12,Bobcats,, Eduardo Najera,placed on IL
17874,2/29/12,Bobcats, Byron Mullens / B.J. Mullens,,activated from IL
17875,2/29/12,Bobcats, Gerald Henderson Jr.,,activated from IL
17876,2/29/12,Hawks, Joe Johnson,,activated from IL
17877,2/29/12,Knicks,, Bill Walker / Henry Walker,placed on IL with left elbow injury
17878,2/29/12,Knicks,, Jerome Jordan,placed on IL
17879,2/29/12,Knicks, Iman Shumpert,,activated from IL
17880,2/29/12,Knicks, Josh Harrellson,,activated from IL
17881,2/29/12,Lakers,, Darius Morris,placed on IL
17882,2/29/12,Magic,, Quentin Richardson,placed on IL with Achilles tendon injury
17883,2/29/12,Magic, Jameer Nelson,,activated from IL
17884,2/29/12,Spurs,, Kawhi Leonard,placed on IL with strained right calf
17885,2/29/12,Spurs, T.J. Ford,,activated from IL
17886,2/29/12,Spurs, Tiago Splitter,,activated from IL
17887,2/29/12,Timberwolves,, Kevin Love,placed on IL with rib injury / flu (CBC)
17888,2/29/12,Timberwolves, Anthony Randolph,,activated from IL
17889,2/29/12,Lakers, Devin Ebanks,,activated from IL
17890,3/1/12,Blazers,, Kurt Thomas,placed on IL with concussion
17891,3/1/12,Blazers, Joel Przybilla,,activated from IL
17892,3/1/12,Clippers,, Travis Leslie,placed on IL (P)
17893,3/1/12,Heat,, Mickell Gladness,placed on IL
17894,3/1/12,Heat, Terrel Harris,,activated from IL
17895,3/1/12,Timberwolves,, Jose Juan Barea / Jose Barea / J.J. Barea,placed on IL with calf injury
17896,3/1/12,Timberwolves, Kevin Love,,activated from IL
17897,3/2/12,76ers,, Spencer Hawes,placed on IL with strained left Achilles tendon
17898,3/2/12,Bobcats,, Bismack Biyombo,placed on IL with strained left shoulder
17899,3/2/12,Bobcats, Eduardo Najera,,activated from IL
17900,3/2/12,Celtics,, Ray Allen,placed on IL with illness/flu
17901,3/2/12,Celtics, E'Twaun Moore,,activated from IL
17902,3/2/12,Hawks,, Joe Johnson,placed on IL with left knee tendinitis (F)
17903,3/2/12,Kings,, J.J. Hickson,placed on IL with bruised hip / back injury (CBC)
17904,3/2/12,Kings, Tyler Honeycutt,,activated from IL
17905,3/2/12,Nuggets,, Rudy Fernandez,placed on IL with strained lower back (F)
17906,3/2/12,Spurs, Kawhi Leonard,,activated from IL
17907,3/2/12,Thunder,, Lazar Hayward,placed on IL
17908,3/2/12,76ers, Craig Brackins,,activated from IL
17909,3/3/12,Timberwolves,, Anthony Randolph,placed on IL
17910,3/3/12,Timberwolves,, Malcolm Lee,placed on IL
17911,3/3/12,Timberwolves, Jose Juan Barea / Jose Barea / J.J. Barea,,activated from IL
17912,3/3/12,Wizards, Andray Blatche,,activated from IL (CBC P)
17913,3/4/12,Bobcats,, Reggie Williams,placed on IL with left knee injury
17914,3/4/12,Bobcats, Cory Higgins,,activated from IL
17915,3/4/12,Celtics,, E'Twaun Moore,placed on IL
17916,3/4/12,Celtics, Ray Allen,,activated from IL
17917,3/4/12,Nuggets,, Kosta Koufos,placed on IL with knee injury
17918,3/4/12,Spurs,, Cory Joseph,placed on IL
17919,3/4/12,Spurs, Emanuel Ginobili / Manu Ginobili,,activated from IL
17920,3/5/12,Blazers,, Chris Johnson (b. 1985-07-15),placed on IL
17921,3/5/12,Blazers, Kurt Thomas,,activated from IL
17922,3/5/12,Jazz,, DeMarre Carroll,placed on IL
17923,3/5/12,Jazz, Raja Bell,,activated from IL
17924,3/5/12,Magic,, DeAndre Liggins,placed on IL
17925,3/5/12,Magic, Quentin Richardson,,activated from IL
17926,3/5/12,Mavericks,, Brandan Wright,placed on IL with concussion
17927,3/5/12,Mavericks, Sean Williams,,activated from IL
17928,3/5/12,Nuggets, Nene / Nene Hilario / Maybyner Hilario,,activated from IL
17929,3/5/12,Raptors,, Anthony Carter,placed on IL
17930,3/5/12,Raptors, Solomon Alabi,,activated from IL
17931,3/5/12,Timberwolves,, Nikola Pekovic,placed on IL with sore right foot
17932,3/5/12,Timberwolves, Anthony Randolph,,activated from IL
17933,3/6/12,Bobcats,, Cory Higgins,placed on IL
17934,3/6/12,Bobcats, Bismack Biyombo,,activated from IL
17935,3/6/12,Heat,, Terrel Harris,placed on IL
17936,3/6/12,Lakers,, Devin Ebanks,placed on IL
17937,3/6/12,Lakers, Darius Morris,,activated from IL
17938,3/6/12,Magic,, Von Wafer,placed on IL with sore left shoulder
17939,3/6/12,Magic, Justin Harper,,activated from IL
17940,3/6/12,Rockets,, Greg Smith (b. 1991-01-08),placed on IL
17941,3/6/12,Rockets, Hasheem Thabeet,,activated from IL
17942,3/6/12,Cavaliers, Christian Eyenga,,activated from IL
17943,3/7/12,Bobcats,, Boris Diaw,placed on IL
17944,3/7/12,Bobcats, Reggie Williams,,activated from IL
17945,3/7/12,Cavaliers,, Christian Eyenga,placed on IL (F)
17946,3/7/12,Cavaliers,, Luke Harangody,placed on IL (F)
17947,3/7/12,Lakers, Devin Ebanks,,activated from IL
17948,3/7/12,Nuggets,, Rudy Fernandez,placed on IL with strained lower back (P)
17949,3/7/12,Nuggets, Kosta Koufos,,activated from IL
17950,3/7/12,Lakers,, Darius Morris,placed on IL
17951,3/8/12,Magic,, Justin Harper,placed on IL
17952,3/8/12,Magic, DeAndre Liggins,,activated from IL
17953,3/9/12,Blazers,, Elliot Williams,placed on IL with dislocated left shoulder
17954,3/9/12,Blazers, Chris Johnson (b. 1985-07-15),,activated from IL
17955,3/9/12,Bobcats,, DeSagana Diop,placed on IL
17956,3/9/12,Bobcats, Cory Higgins,,activated from IL
17957,3/9/12,Celtics,, Mickael Pietrus,placed on IL with sore right knee
17958,3/9/12,Celtics, E'Twaun Moore,,activated from IL
17959,3/9/12,Hawks,, Jason Collins,placed on IL
17960,3/9/12,Hawks, Joe Johnson,,activated from IL
17961,3/9/12,Knicks,, Jared Jeffries,placed on IL
17962,3/9/12,Nuggets,, Kosta Koufos,placed on IL (F)
17963,3/9/12,Pistons,, Vernon Macklin,placed on IL
17964,3/9/12,Spurs,, (William) Tony Parker,placed on IL with right thigh injury
17965,3/9/12,Spurs,, T.J. Ford,placed on IL with head injury (F)
17966,3/9/12,Timberwolves,, Jose Juan Barea / Jose Barea / J.J. Barea,placed on IL with sprained left ankle
17967,3/9/12,Timberwolves, Nikola Pekovic,,activated from IL
17968,3/10/12,Jazz, DeMarre Carroll,,activated from IL
17969,3/10/12,Pistons, Charlie Villanueva,,activated from IL
17970,3/10/12,Raptors,, Solomon Alabi,placed on IL (F)
17971,3/10/12,Rockets,, Kyle Lowry,placed on IL with illness / bacterial infection
17972,3/10/12,Rockets, Jordan Hill,,activated from IL
17973,3/10/12,Timberwolves,, Ricky Rubio,placed on IL with torn ACL in left knee (out for season)
17974,3/10/12,Timberwolves, Malcolm Lee,,activated from IL
17975,3/10/12,Wizards,, Rashard Lewis,placed on IL (F)
17976,3/11/12,Celtics,, Chris Wilcox,placed on IL with enlarged aorta
17977,3/11/12,Celtics, Mickael Pietrus,,activated from IL
17978,3/11/12,Hawks,, Jason Collins,placed on IL with sprained left elbow
17979,3/11/12,Hawks, Joe Johnson,,activated from IL (P)
17980,3/11/12,Magic,, Jason Richardson,placed on IL with sprained left ankle
17981,3/11/12,Magic, Von Wafer,,activated from IL
17982,3/11/12,Raptors,, Jose Calderon,placed on IL with sprained right ankle
17983,3/11/12,Raptors, Andrea Bargnani,,activated from IL
17984,3/11/12,Rockets,, Terrence Williams,placed on IL with stomach ailment (P)
17985,3/11/12,Rockets, Greg Smith (b. 1991-01-08),,activated from IL
17986,3/12/12,Bobcats,, Eduardo Najera,placed on IL with knee injury
17987,3/12/12,Bobcats, Boris Diaw,,activated from IL
17988,3/12/12,Jazz,, DeMarre Carroll,placed on IL
17989,3/12/12,Spurs, (William) Tony Parker,,activated from IL
17990,3/12/12,Timberwolves,, Darko Milicic,placed on IL
17991,3/12/12,Timberwolves, Jose Juan Barea / Jose Barea / J.J. Barea,,activated from IL
17992,3/13/12,Heat,, Mike Miller,placed on IL with sprained left ankle
17993,3/13/12,Heat, Terrel Harris,,activated from IL
17994,3/13/12,Kings,, Tyler Honeycutt,placed on IL
17995,3/13/12,Kings, J.J. Hickson,,activated from IL
17996,3/13/12,Magic,, Von Wafer,placed on IL with back injury (F)
17997,3/13/12,Magic, Justin Harper,,activated from IL
17998,3/13/12,Mavericks, Brandan Wright,,activated from IL
17999,3/13/12,Nuggets,, Julyan Stone,placed on IL
18000,3/13/12,Nuggets, Rudy Fernandez,,activated from IL
18001,3/13/12,Rockets,, Jordan Hill,placed on IL with flu (F)
18002,3/13/12,Mavericks,, Sean Williams,placed on IL
18003,3/14/12,76ers, Spencer Hawes,,activated from IL
18004,3/14/12,Bobcats,, Cory Higgins,placed on IL
18005,3/14/12,Bobcats, DeSagana Diop,,activated from IL
